property_id,batch_id,full_id,substance,box,equilibration_index,n_total_points,equilibrated_fraction,components
08b0c165d0d346e5a2f71dccd3851f78,9932cc8996394201bf9ddd96d492f22f,9932cc8996394201bf9ddd96d492f22f_08b0c165d0d346e5a2f71dccd3851f78,BrCCCCCBr{solv}{x=0.417300}|CCCCOC(C)=O{solv}{x=0.582700},BrCCCCCBr{solv}{x=0.417300}|CCCCOC(C)=O{solv}{x=0.582700} (9932cc8996394201bf9ddd96d492f22f_08b0c165d0d346e5a2f71dccd3851f78),32,1040,0.03076923076923077,"['BrCCCCCBr', 'CCCCOC(C)=O']"
1b6e2a141aab486da899e453e50d57fd,9932cc8996394201bf9ddd96d492f22f,9932cc8996394201bf9ddd96d492f22f_1b6e2a141aab486da899e453e50d57fd,CC(C)CC(C)(C)C,CC(C)CC(C)(C)C (9932cc8996394201bf9ddd96d492f22f_1b6e2a141aab486da899e453e50d57fd),32,1040,0.03076923076923077,"['CC(C)CC(C)(C)C', 'CCCCC(=O)OC']"
43ab521475ac4a6cab5db06737329ec4,9932cc8996394201bf9ddd96d492f22f,9932cc8996394201bf9ddd96d492f22f_43ab521475ac4a6cab5db06737329ec4,BrCCCCBr{solv}{x=0.516400}|CCOC(C)=O{solv}{x=0.483600},BrCCCCBr{solv}{x=0.516400}|CCOC(C)=O{solv}{x=0.483600} (9932cc8996394201bf9ddd96d492f22f_43ab521475ac4a6cab5db06737329ec4),32,1040,0.03076923076923077,"['BrCCCCBr', 'CCOC(C)=O']"
4fc84f3bd10947aeb9dd8928cb281f2c,9932cc8996394201bf9ddd96d492f22f,9932cc8996394201bf9ddd96d492f22f_4fc84f3bd10947aeb9dd8928cb281f2c,CCOC(=O)CC(=O)OCC{solv}{x=0.499300}|CO{solv}{x=0.500700},CCOC(=O)CC(=O)OCC{solv}{x=0.499300}|CO{solv}{x=0.500700} (9932cc8996394201bf9ddd96d492f22f_4fc84f3bd10947aeb9dd8928cb281f2c),32,1040,0.03076923076923077,"['CCOC(=O)CC(=O)OCC', 'CO']"
5f64477fca204e7aabbb0486aad8d648,9932cc8996394201bf9ddd96d492f22f,9932cc8996394201bf9ddd96d492f22f_5f64477fca204e7aabbb0486aad8d648,C1CCOCC1{solv}{x=0.550000}|O=C1CCCC1{solv}{x=0.450000},C1CCOCC1{solv}{x=0.550000}|O=C1CCCC1{solv}{x=0.450000} (9932cc8996394201bf9ddd96d492f22f_5f64477fca204e7aabbb0486aad8d648),32,1040,0.03076923076923077,"['C1CCOCC1', 'O=C1CCCC1']"
7a6e7092774844558281fab4e47b5001,9932cc8996394201bf9ddd96d492f22f,9932cc8996394201bf9ddd96d492f22f_7a6e7092774844558281fab4e47b5001,C1CCCCC1,C1CCCCC1 (9932cc8996394201bf9ddd96d492f22f_7a6e7092774844558281fab4e47b5001),32,1040,0.03076923076923077,"['C1CCCCC1', 'CCCCO']"
879b733537494d16afa4f42a37277e44,9932cc8996394201bf9ddd96d492f22f,9932cc8996394201bf9ddd96d492f22f_879b733537494d16afa4f42a37277e44,CC#N{solv}{x=0.795200}|CCCCOCCCC{solv}{x=0.204800},CC#N{solv}{x=0.795200}|CCCCOCCCC{solv}{x=0.204800} (9932cc8996394201bf9ddd96d492f22f_879b733537494d16afa4f42a37277e44),16,520,0.03076923076923077,"['CC#N', 'CCCCOCCCC']"
8ffb28056c6c4debb8b3a0ea3b300124,9932cc8996394201bf9ddd96d492f22f,9932cc8996394201bf9ddd96d492f22f_8ffb28056c6c4debb8b3a0ea3b300124,Cc1ccccc1,Cc1ccccc1 (9932cc8996394201bf9ddd96d492f22f_8ffb28056c6c4debb8b3a0ea3b300124),32,1040,0.03076923076923077,"['CCCOC(=O)CC', 'Cc1ccccc1']"
dc68bac4a9bf49d697d3a8c184141bc5,9932cc8996394201bf9ddd96d492f22f,9932cc8996394201bf9ddd96d492f22f_dc68bac4a9bf49d697d3a8c184141bc5,Cc1ccccc1,Cc1ccccc1 (9932cc8996394201bf9ddd96d492f22f_dc68bac4a9bf49d697d3a8c184141bc5),32,1040,0.03076923076923077,['Cc1ccccc1']
f96f254f6709452ea1dc35d0a3c04fb7,9932cc8996394201bf9ddd96d492f22f,9932cc8996394201bf9ddd96d492f22f_f96f254f6709452ea1dc35d0a3c04fb7,CCCC(=O)OCC,CCCC(=O)OCC (9932cc8996394201bf9ddd96d492f22f_f96f254f6709452ea1dc35d0a3c04fb7),32,1040,0.03076923076923077,"['BrCCCCCBr', 'CCCC(=O)OCC']"
f9814ade23b142d4aa591f78b291d675,9932cc8996394201bf9ddd96d492f22f,9932cc8996394201bf9ddd96d492f22f_f9814ade23b142d4aa591f78b291d675,CCCCOCCCC,CCCCOCCCC (9932cc8996394201bf9ddd96d492f22f_f9814ade23b142d4aa591f78b291d675),32,1040,0.03076923076923077,"['CCCCOCCCC', 'CCCO']"
aa0760454921498081be607a70188be3,9932cc8996394201bf9ddd96d492f22f,9932cc8996394201bf9ddd96d492f22f_aa0760454921498081be607a70188be3,CCCCOC=O{solv}{x=0.487400}|ClCCCCl{solv}{x=0.512600},CCCCOC=O{solv}{x=0.487400}|ClCCCCl{solv}{x=0.512600} (9932cc8996394201bf9ddd96d492f22f_aa0760454921498081be607a70188be3),37,1200,0.030833333333333334,"['CCCCOC=O', 'ClCCCCl']"
e08f3ce7702e4fb1b5044c907a47eb50,9932cc8996394201bf9ddd96d492f22f,9932cc8996394201bf9ddd96d492f22f_e08f3ce7702e4fb1b5044c907a47eb50,CCCOC=O,CCCOC=O (9932cc8996394201bf9ddd96d492f22f_e08f3ce7702e4fb1b5044c907a47eb50),17,540,0.03148148148148148,"['CCCOC=O', 'ClCCCCCCl']"
2c80f92464e643b5b1935ab9cd9c1eaa,9932cc8996394201bf9ddd96d492f22f,9932cc8996394201bf9ddd96d492f22f_2c80f92464e643b5b1935ab9cd9c1eaa,CCCCC,CCCCC (9932cc8996394201bf9ddd96d492f22f_2c80f92464e643b5b1935ab9cd9c1eaa),19,600,0.03166666666666667,"['CCCCC', 'COC=O']"
7a4b2b2615c2409282b1a48727b911be,9932cc8996394201bf9ddd96d492f22f,9932cc8996394201bf9ddd96d492f22f_7a4b2b2615c2409282b1a48727b911be,CCCCCO,CCCCCO (9932cc8996394201bf9ddd96d492f22f_7a4b2b2615c2409282b1a48727b911be),38,1200,0.03166666666666667,"['CC#N', 'CCCCCO']"
0b7445c04c474de69a8cca1d6fba845b,9932cc8996394201bf9ddd96d492f22f,9932cc8996394201bf9ddd96d492f22f_0b7445c04c474de69a8cca1d6fba845b,BrCCCCBr,BrCCCCBr (9932cc8996394201bf9ddd96d492f22f_0b7445c04c474de69a8cca1d6fba845b),33,1040,0.03173076923076923,"['BrCCCCBr', 'CCCCC(=O)OCC']"
13bfde90c4d54dd8b9070f4ebc221dba,9932cc8996394201bf9ddd96d492f22f,9932cc8996394201bf9ddd96d492f22f_13bfde90c4d54dd8b9070f4ebc221dba,CCCCCC,CCCCCC (9932cc8996394201bf9ddd96d492f22f_13bfde90c4d54dd8b9070f4ebc221dba),33,1040,0.03173076923076923,"['CCCCCC', 'CCCCO']"
4187e165093f4ff0961536ba2cf105c2,9932cc8996394201bf9ddd96d492f22f,9932cc8996394201bf9ddd96d492f22f_4187e165093f4ff0961536ba2cf105c2,CCCC(=O)OCC{solv}{x=0.524300}|ClCCCCCCl{solv}{x=0.475700},CCCC(=O)OCC{solv}{x=0.524300}|ClCCCCCCl{solv}{x=0.475700} (9932cc8996394201bf9ddd96d492f22f_4187e165093f4ff0961536ba2cf105c2),33,1040,0.03173076923076923,"['CCCC(=O)OCC', 'ClCCCCCCl']"
4c8674a376ce4c32ba5a3b8d4bebff0a,9932cc8996394201bf9ddd96d492f22f,9932cc8996394201bf9ddd96d492f22f_4c8674a376ce4c32ba5a3b8d4bebff0a,CCCO,CCCO (9932cc8996394201bf9ddd96d492f22f_4c8674a376ce4c32ba5a3b8d4bebff0a),33,1040,0.03173076923076923,"['CCCCCCCCC', 'CCCO']"
5aaaf218e954400c85a11e25f52603d8,9932cc8996394201bf9ddd96d492f22f,9932cc8996394201bf9ddd96d492f22f_5aaaf218e954400c85a11e25f52603d8,BrCCCCCBr{solv}{x=0.467200}|CCCCOC=O{solv}{x=0.532800},BrCCCCCBr{solv}{x=0.467200}|CCCCOC=O{solv}{x=0.532800} (9932cc8996394201bf9ddd96d492f22f_5aaaf218e954400c85a11e25f52603d8),33,1040,0.03173076923076923,"['BrCCCCCBr', 'CCCCOC=O']"
5de692fa966e4916b997f51e12e84a0a,9932cc8996394201bf9ddd96d492f22f,9932cc8996394201bf9ddd96d492f22f_5de692fa966e4916b997f51e12e84a0a,BrCCCCCCBr{solv}{x=0.513500}|COC(C)=O{solv}{x=0.486500},BrCCCCCCBr{solv}{x=0.513500}|COC(C)=O{solv}{x=0.486500} (9932cc8996394201bf9ddd96d492f22f_5de692fa966e4916b997f51e12e84a0a),33,1040,0.03173076923076923,"['BrCCCCCCBr', 'COC(C)=O']"
6e167e6d8beb46e1b6aab192c6e65d06,9932cc8996394201bf9ddd96d492f22f,9932cc8996394201bf9ddd96d492f22f_6e167e6d8beb46e1b6aab192c6e65d06,CN(C)CCO{solv}{x=0.497200}|CO{solv}{x=0.502800},CN(C)CCO{solv}{x=0.497200}|CO{solv}{x=0.502800} (9932cc8996394201bf9ddd96d492f22f_6e167e6d8beb46e1b6aab192c6e65d06),33,1040,0.03173076923076923,"['CN(C)CCO', 'CO']"
7cc717f7eab04a62a25415d36201d189,9932cc8996394201bf9ddd96d492f22f,9932cc8996394201bf9ddd96d492f22f_7cc717f7eab04a62a25415d36201d189,COC=O{solv}{x=0.476300}|ClCCCCCCl{solv}{x=0.523700},COC=O{solv}{x=0.476300}|ClCCCCCCl{solv}{x=0.523700} (9932cc8996394201bf9ddd96d492f22f_7cc717f7eab04a62a25415d36201d189),33,1040,0.03173076923076923,"['COC=O', 'ClCCCCCCl']"
deb5b845e9cb48ebbd5a07f00a336434,9932cc8996394201bf9ddd96d492f22f,9932cc8996394201bf9ddd96d492f22f_deb5b845e9cb48ebbd5a07f00a336434,CCCO{solv}{x=0.501000}|CCOC(=O)CC(=O)OCC{solv}{x=0.499000},CCCO{solv}{x=0.501000}|CCOC(=O)CC(=O)OCC{solv}{x=0.499000} (9932cc8996394201bf9ddd96d492f22f_deb5b845e9cb48ebbd5a07f00a336434),33,1040,0.03173076923076923,"['CCCO', 'CCOC(=O)CC(=O)OCC']"
0aa6731f09074ab3b7e422108ca72589,9932cc8996394201bf9ddd96d492f22f,9932cc8996394201bf9ddd96d492f22f_0aa6731f09074ab3b7e422108ca72589,CCCCCC,CCCCCC (9932cc8996394201bf9ddd96d492f22f_0aa6731f09074ab3b7e422108ca72589),18,560,0.03214285714285714,"['CCCCCC', 'Cc1ccccc1']"
1d1243afd0db4cdabd61c1517cb39625,9932cc8996394201bf9ddd96d492f22f,9932cc8996394201bf9ddd96d492f22f_1d1243afd0db4cdabd61c1517cb39625,CCO{solv}{x=0.500100}|OCc1ccccc1{solv}{x=0.499900},CCO{solv}{x=0.500100}|OCc1ccccc1{solv}{x=0.499900} (9932cc8996394201bf9ddd96d492f22f_1d1243afd0db4cdabd61c1517cb39625),39,1200,0.0325,"['CCO', 'OCc1ccccc1']"
4db4c23581424db48fc1be845db9e262,9932cc8996394201bf9ddd96d492f22f,9932cc8996394201bf9ddd96d492f22f_4db4c23581424db48fc1be845db9e262,ClCCCCl,ClCCCCl (9932cc8996394201bf9ddd96d492f22f_4db4c23581424db48fc1be845db9e262),39,1200,0.0325,"['CCOC=O', 'ClCCCCl']"
9e1ecd73e08440cb9dab65884ed4f4de,9932cc8996394201bf9ddd96d492f22f,9932cc8996394201bf9ddd96d492f22f_9e1ecd73e08440cb9dab65884ed4f4de,OCCOCCO{solv}{x=0.500600}|O{solv}{x=0.499400},OCCOCCO{solv}{x=0.500600}|O{solv}{x=0.499400} (9932cc8996394201bf9ddd96d492f22f_9e1ecd73e08440cb9dab65884ed4f4de),39,1200,0.0325,"['O', 'OCCOCCO']"
efc546a6ebcb41d682fb90dd165698f2,0af8b142154648789f9f9429b43b6aff,0af8b142154648789f9f9429b43b6aff_efc546a6ebcb41d682fb90dd165698f2,CC/C=C\CCO,CC/C=C\CCO (0af8b142154648789f9f9429b43b6aff_efc546a6ebcb41d682fb90dd165698f2),34,1040,0.032692307692307694,['CC/C=C\\CCO']
0d37ba56f9e54aae841ddbed684efe8c,9932cc8996394201bf9ddd96d492f22f,9932cc8996394201bf9ddd96d492f22f_0d37ba56f9e54aae841ddbed684efe8c,BrCCCCCBr{solv}{x=0.416900}|CCCCOC(C)=O{solv}{x=0.583100},BrCCCCCBr{solv}{x=0.416900}|CCCCOC(C)=O{solv}{x=0.583100} (9932cc8996394201bf9ddd96d492f22f_0d37ba56f9e54aae841ddbed684efe8c),34,1040,0.032692307692307694,"['BrCCCCCBr', 'CCCCOC(C)=O']"
4110934043e8421982f334875f9bc00a,9932cc8996394201bf9ddd96d492f22f,9932cc8996394201bf9ddd96d492f22f_4110934043e8421982f334875f9bc00a,BrCCCCCBr{solv}{x=0.485700}|CCCCOC=O{solv}{x=0.514300},BrCCCCCBr{solv}{x=0.485700}|CCCCOC=O{solv}{x=0.514300} (9932cc8996394201bf9ddd96d492f22f_4110934043e8421982f334875f9bc00a),34,1040,0.032692307692307694,"['BrCCCCCBr', 'CCCCOC=O']"
abdca11c687f49e3aa2e31330eea12c2,9932cc8996394201bf9ddd96d492f22f,9932cc8996394201bf9ddd96d492f22f_abdca11c687f49e3aa2e31330eea12c2,CCC#N{solv}{x=0.502500}|CCOC(C)(C)CC{solv}{x=0.497500},CCC#N{solv}{x=0.502500}|CCOC(C)(C)CC{solv}{x=0.497500} (9932cc8996394201bf9ddd96d492f22f_abdca11c687f49e3aa2e31330eea12c2),34,1040,0.032692307692307694,"['CCC#N', 'CCOC(C)(C)CC']"
b3ec9ab75c98485384b256439fef6664,9932cc8996394201bf9ddd96d492f22f,9932cc8996394201bf9ddd96d492f22f_b3ec9ab75c98485384b256439fef6664,BrCCCBr,BrCCCBr (9932cc8996394201bf9ddd96d492f22f_b3ec9ab75c98485384b256439fef6664),34,1040,0.032692307692307694,"['BrCCCBr', 'CCCCOC=O']"
e0875537ce764bd0bfaf3f9d742dafde,9932cc8996394201bf9ddd96d492f22f,9932cc8996394201bf9ddd96d492f22f_e0875537ce764bd0bfaf3f9d742dafde,CCCOC(=O)CCC{solv}{x=0.512100}|ClCCCCl{solv}{x=0.487900},CCCOC(=O)CCC{solv}{x=0.512100}|ClCCCCl{solv}{x=0.487900} (9932cc8996394201bf9ddd96d492f22f_e0875537ce764bd0bfaf3f9d742dafde),34,1040,0.032692307692307694,"['CCCOC(=O)CCC', 'ClCCCCl']"
0aa6731f09074ab3b7e422108ca72589,9932cc8996394201bf9ddd96d492f22f,9932cc8996394201bf9ddd96d492f22f_0aa6731f09074ab3b7e422108ca72589,CCCCCC{solv}{x=0.158600}|Cc1ccccc1{solv}{x=0.841400},CCCCCC{solv}{x=0.158600}|Cc1ccccc1{solv}{x=0.841400} (9932cc8996394201bf9ddd96d492f22f_0aa6731f09074ab3b7e422108ca72589),21,640,0.0328125,"['CCCCCC', 'Cc1ccccc1']"
91e98e438e20461db9336ed84afce2da,9932cc8996394201bf9ddd96d492f22f,9932cc8996394201bf9ddd96d492f22f_91e98e438e20461db9336ed84afce2da,CCOC(=O)C(C)C,CCOC(=O)C(C)C (9932cc8996394201bf9ddd96d492f22f_91e98e438e20461db9336ed84afce2da),21,640,0.0328125,"['CCO', 'CCOC(=O)C(C)C']"
20dc9053496d460284f82917ac68f135,9932cc8996394201bf9ddd96d492f22f,9932cc8996394201bf9ddd96d492f22f_20dc9053496d460284f82917ac68f135,CCCCCC,CCCCCC (9932cc8996394201bf9ddd96d492f22f_20dc9053496d460284f82917ac68f135),35,1060,0.0330188679245283,['CCCCCC']
7b04b69d71c14d17bea2175029dc5898,9932cc8996394201bf9ddd96d492f22f,9932cc8996394201bf9ddd96d492f22f_7b04b69d71c14d17bea2175029dc5898,CCCCC(=O)OCC{solv}{x=0.480400}|ClCCCCl{solv}{x=0.519600},CCCCC(=O)OCC{solv}{x=0.480400}|ClCCCCl{solv}{x=0.519600} (9932cc8996394201bf9ddd96d492f22f_7b04b69d71c14d17bea2175029dc5898),35,1060,0.0330188679245283,"['CCCCC(=O)OCC', 'ClCCCCl']"
1131b0bd174149a59aef092868ef67c9,9932cc8996394201bf9ddd96d492f22f,9932cc8996394201bf9ddd96d492f22f_1131b0bd174149a59aef092868ef67c9,OC1=NCCC1{solv}{x=0.831100}|c1ccncc1{solv}{x=0.168900},OC1=NCCC1{solv}{x=0.831100}|c1ccncc1{solv}{x=0.168900} (9932cc8996394201bf9ddd96d492f22f_1131b0bd174149a59aef092868ef67c9),40,1200,0.03333333333333333,"['OC1=NCCC1', 'c1ccncc1']"
4fd977fce11d4db28967a15045edd267,9932cc8996394201bf9ddd96d492f22f,9932cc8996394201bf9ddd96d492f22f_4fd977fce11d4db28967a15045edd267,BrCCCCCBr{solv}{x=0.519600}|CCCCC(=O)OC{solv}{x=0.480400},BrCCCCCBr{solv}{x=0.519600}|CCCCC(=O)OC{solv}{x=0.480400} (9932cc8996394201bf9ddd96d492f22f_4fd977fce11d4db28967a15045edd267),40,1200,0.03333333333333333,"['BrCCCCCBr', 'CCCCC(=O)OC']"
5aaaf218e954400c85a11e25f52603d8,9932cc8996394201bf9ddd96d492f22f,9932cc8996394201bf9ddd96d492f22f_5aaaf218e954400c85a11e25f52603d8,CCCCOC=O,CCCCOC=O (9932cc8996394201bf9ddd96d492f22f_5aaaf218e954400c85a11e25f52603d8),40,1200,0.03333333333333333,"['BrCCCCCBr', 'CCCCOC=O']"
eae7c6b6920f43098588c958b6f96924,9932cc8996394201bf9ddd96d492f22f,9932cc8996394201bf9ddd96d492f22f_eae7c6b6920f43098588c958b6f96924,CC(C)O{solv}{x=0.499700}|CCOC(=O)CC(=O)OCC{solv}{x=0.500300},CC(C)O{solv}{x=0.499700}|CCOC(=O)CC(=O)OCC{solv}{x=0.500300} (9932cc8996394201bf9ddd96d492f22f_eae7c6b6920f43098588c958b6f96924),40,1200,0.03333333333333333,"['CC(C)O', 'CCOC(=O)CC(=O)OCC']"
00484b5d4287454e90f43c5693f1122d,9932cc8996394201bf9ddd96d492f22f,9932cc8996394201bf9ddd96d492f22f_00484b5d4287454e90f43c5693f1122d,CCCCCC,CCCCCC (9932cc8996394201bf9ddd96d492f22f_00484b5d4287454e90f43c5693f1122d),35,1040,0.03365384615384615,"['CCCCCC', 'CCCOC(C)=O']"
05fcc8267b7b4761b2b783c5ff086acf,9932cc8996394201bf9ddd96d492f22f,9932cc8996394201bf9ddd96d492f22f_05fcc8267b7b4761b2b783c5ff086acf,CC#N{solv}{x=0.502400}|CCOC(C)(C)CC{solv}{x=0.497600},CC#N{solv}{x=0.502400}|CCOC(C)(C)CC{solv}{x=0.497600} (9932cc8996394201bf9ddd96d492f22f_05fcc8267b7b4761b2b783c5ff086acf),35,1040,0.03365384615384615,"['CC#N', 'CCOC(C)(C)CC']"
0b7445c04c474de69a8cca1d6fba845b,9932cc8996394201bf9ddd96d492f22f,9932cc8996394201bf9ddd96d492f22f_0b7445c04c474de69a8cca1d6fba845b,BrCCCCBr{solv}{x=0.495100}|CCCCC(=O)OCC{solv}{x=0.504900},BrCCCCBr{solv}{x=0.495100}|CCCCC(=O)OCC{solv}{x=0.504900} (9932cc8996394201bf9ddd96d492f22f_0b7445c04c474de69a8cca1d6fba845b),35,1040,0.03365384615384615,"['BrCCCCBr', 'CCCCC(=O)OCC']"
13bfde90c4d54dd8b9070f4ebc221dba,9932cc8996394201bf9ddd96d492f22f,9932cc8996394201bf9ddd96d492f22f_13bfde90c4d54dd8b9070f4ebc221dba,CCCCCC{solv}{x=0.500000}|CCCCO{solv}{x=0.500000},CCCCCC{solv}{x=0.500000}|CCCCO{solv}{x=0.500000} (9932cc8996394201bf9ddd96d492f22f_13bfde90c4d54dd8b9070f4ebc221dba),35,1040,0.03365384615384615,"['CCCCCC', 'CCCCO']"
8438bb09824f482daec34686285c9ce0,9932cc8996394201bf9ddd96d492f22f,9932cc8996394201bf9ddd96d492f22f_8438bb09824f482daec34686285c9ce0,CCCCN,CCCCN (9932cc8996394201bf9ddd96d492f22f_8438bb09824f482daec34686285c9ce0),35,1040,0.03365384615384615,"['CCCCN', 'CN(C)C=O']"
ac482d7029ee45cea81f979d4e2d4fa9,9932cc8996394201bf9ddd96d492f22f,9932cc8996394201bf9ddd96d492f22f_ac482d7029ee45cea81f979d4e2d4fa9,C1CCOCC1{solv}{x=0.526000}|CCCCCO{solv}{x=0.474000},C1CCOCC1{solv}{x=0.526000}|CCCCCO{solv}{x=0.474000} (9932cc8996394201bf9ddd96d492f22f_ac482d7029ee45cea81f979d4e2d4fa9),35,1040,0.03365384615384615,"['C1CCOCC1', 'CCCCCO']"
efd7728ad9144e579661c40328ff4a90,9932cc8996394201bf9ddd96d492f22f,9932cc8996394201bf9ddd96d492f22f_efd7728ad9144e579661c40328ff4a90,CCO{solv}{x=0.500000}|O{solv}{x=0.500000},CCO{solv}{x=0.500000}|O{solv}{x=0.500000} (9932cc8996394201bf9ddd96d492f22f_efd7728ad9144e579661c40328ff4a90),35,1040,0.03365384615384615,"['CCO', 'O']"
1f5f6a9eff5140288fe5bc46572b5825,9932cc8996394201bf9ddd96d492f22f,9932cc8996394201bf9ddd96d492f22f_1f5f6a9eff5140288fe5bc46572b5825,C1CCCCC1{solv}{x=0.500000}|CCCCCO{solv}{x=0.500000},C1CCCCC1{solv}{x=0.500000}|CCCCCO{solv}{x=0.500000} (9932cc8996394201bf9ddd96d492f22f_1f5f6a9eff5140288fe5bc46572b5825),41,1200,0.034166666666666665,"['C1CCCCC1', 'CCCCCO']"
317d50cb01ef488bb3d34e307e5f09c5,9932cc8996394201bf9ddd96d492f22f,9932cc8996394201bf9ddd96d492f22f_317d50cb01ef488bb3d34e307e5f09c5,CCOC(=O)CC(=O)OCC,CCOC(=O)CC(=O)OCC (9932cc8996394201bf9ddd96d492f22f_317d50cb01ef488bb3d34e307e5f09c5),41,1200,0.034166666666666665,"['CCCCO', 'CCOC(=O)CC(=O)OCC']"
5b7c894f99044f0e8a1ea50458c66880,9932cc8996394201bf9ddd96d492f22f,9932cc8996394201bf9ddd96d492f22f_5b7c894f99044f0e8a1ea50458c66880,CCCCCCC{solv}{x=0.500100}|CCCCO{solv}{x=0.499900},CCCCCCC{solv}{x=0.500100}|CCCCO{solv}{x=0.499900} (9932cc8996394201bf9ddd96d492f22f_5b7c894f99044f0e8a1ea50458c66880),41,1200,0.034166666666666665,"['CCCCCCC', 'CCCCO']"
fa9c32b309464363ba3c49451ab31df0,9932cc8996394201bf9ddd96d492f22f,9932cc8996394201bf9ddd96d492f22f_fa9c32b309464363ba3c49451ab31df0,CCCCCC{solv}{x=0.500100}|CCO{solv}{x=0.499900},CCCCCC{solv}{x=0.500100}|CCO{solv}{x=0.499900} (9932cc8996394201bf9ddd96d492f22f_fa9c32b309464363ba3c49451ab31df0),41,1200,0.034166666666666665,"['CCCCCC', 'CCO']"
1131b0bd174149a59aef092868ef67c9,9932cc8996394201bf9ddd96d492f22f,9932cc8996394201bf9ddd96d492f22f_1131b0bd174149a59aef092868ef67c9,c1ccncc1,c1ccncc1 (9932cc8996394201bf9ddd96d492f22f_1131b0bd174149a59aef092868ef67c9),18,520,0.03461538461538462,"['OC1=NCCC1', 'c1ccncc1']"
1d96fe518dd74a228177fc936421a05b,9932cc8996394201bf9ddd96d492f22f,9932cc8996394201bf9ddd96d492f22f_1d96fe518dd74a228177fc936421a05b,Cc1ccccc1N{solv}{x=0.478300}|Cc1ccncc1{solv}{x=0.521700},Cc1ccccc1N{solv}{x=0.478300}|Cc1ccncc1{solv}{x=0.521700} (9932cc8996394201bf9ddd96d492f22f_1d96fe518dd74a228177fc936421a05b),36,1040,0.03461538461538462,"['Cc1ccccc1N', 'Cc1ccncc1']"
3dc388b0be6b45f19b7e529edc482f6b,9932cc8996394201bf9ddd96d492f22f,9932cc8996394201bf9ddd96d492f22f_3dc388b0be6b45f19b7e529edc482f6b,CCCCC(=O)OCC,CCCCC(=O)OCC (9932cc8996394201bf9ddd96d492f22f_3dc388b0be6b45f19b7e529edc482f6b),36,1040,0.03461538461538462,['CCCCC(=O)OCC']
551177c10c0245e1926f9026ebb85a46,9932cc8996394201bf9ddd96d492f22f,9932cc8996394201bf9ddd96d492f22f_551177c10c0245e1926f9026ebb85a46,CCCO{solv}{x=0.500300}|O=Cc1ccccc1{solv}{x=0.499700},CCCO{solv}{x=0.500300}|O=Cc1ccccc1{solv}{x=0.499700} (9932cc8996394201bf9ddd96d492f22f_551177c10c0245e1926f9026ebb85a46),36,1040,0.03461538461538462,"['CCCO', 'O=Cc1ccccc1']"
8edba3add3ed452db4c09b957174a230,9932cc8996394201bf9ddd96d492f22f,9932cc8996394201bf9ddd96d492f22f_8edba3add3ed452db4c09b957174a230,CCCCCC(C)=O,CCCCCC(C)=O (9932cc8996394201bf9ddd96d492f22f_8edba3add3ed452db4c09b957174a230),36,1040,0.03461538461538462,"['CCCCCC(C)=O', 'CCCNCCC']"
a0f51a0259ce4583831fce11a57dd571,9932cc8996394201bf9ddd96d492f22f,9932cc8996394201bf9ddd96d492f22f_a0f51a0259ce4583831fce11a57dd571,CCCCNCCCC,CCCCNCCCC (9932cc8996394201bf9ddd96d492f22f_a0f51a0259ce4583831fce11a57dd571),36,1040,0.03461538461538462,['CCCCNCCCC']
053daba79ba8432491fd536bf35b7c0f,9ac937ef6c5b440f98732d2265db032c,9ac937ef6c5b440f98732d2265db032c_053daba79ba8432491fd536bf35b7c0f,COCCO,COCCO (9ac937ef6c5b440f98732d2265db032c_053daba79ba8432491fd536bf35b7c0f),36,1040,0.03461538461538462,['COCCO']
2126f24054b740c493ab9537bae2f812,9932cc8996394201bf9ddd96d492f22f,9932cc8996394201bf9ddd96d492f22f_2126f24054b740c493ab9537bae2f812,CCCOC=O{solv}{x=0.567100}|ClCCCCCl{solv}{x=0.432900},CCCOC=O{solv}{x=0.567100}|ClCCCCCl{solv}{x=0.432900} (9932cc8996394201bf9ddd96d492f22f_2126f24054b740c493ab9537bae2f812),42,1200,0.035,"['CCCOC=O', 'ClCCCCCl']"
1f5c7800c8be4dac86958da8a46e3097,9932cc8996394201bf9ddd96d492f22f,9932cc8996394201bf9ddd96d492f22f_1f5c7800c8be4dac86958da8a46e3097,BrCCCCCCBr{solv}{x=0.518700}|CCCCOC=O{solv}{x=0.481300},BrCCCCCCBr{solv}{x=0.518700}|CCCCOC=O{solv}{x=0.481300} (9932cc8996394201bf9ddd96d492f22f_1f5c7800c8be4dac86958da8a46e3097),37,1040,0.035576923076923075,"['BrCCCCCCBr', 'CCCCOC=O']"
e909ee77a8de4e818d5ae13e31056e4e,9932cc8996394201bf9ddd96d492f22f,9932cc8996394201bf9ddd96d492f22f_e909ee77a8de4e818d5ae13e31056e4e,CCCCCC,CCCCCC (9932cc8996394201bf9ddd96d492f22f_e909ee77a8de4e818d5ae13e31056e4e),38,1060,0.035849056603773584,"['CCCCCC', 'CCCCOC=O']"
855d5312b7654c81a27e30771e616e64,9932cc8996394201bf9ddd96d492f22f,9932cc8996394201bf9ddd96d492f22f_855d5312b7654c81a27e30771e616e64,CCCCC,CCCCC (9932cc8996394201bf9ddd96d492f22f_855d5312b7654c81a27e30771e616e64),39,1080,0.03611111111111111,"['CCCCC', 'CCCOC(C)=O']"
