,Id,Temperature (K),Pressure (kPa),Phase,N Components,Component 1,Role 1,Mole Fraction 1,Density Value (g / ml),Density Uncertainty (g / ml),Source,Component 2,Role 2,Mole Fraction 2,EnthalpyOfMixing Value (kJ / mol),EnthalpyOfMixing Uncertainty (kJ / mol),Exact Amount 1,Exact Amount 2
667,a9bc1ed1de7c4217914dc7165083a24f,308.15,101.0,Liquid,2,Cc1ccccc1N,Solvent,0.4926,,,10.1016/j.jct.2010.12.028,Cc1cccnc1,Solvent,0.5074,-1.4091,0.0287,,
668,6deff9cada98405e8b829ecbc90be944,298.15,101.3,Liquid,2,CCCCCC(C)=O,Solvent,0.7418,0.7918920000000003,0.00012,10.1016/j.jct.2011.05.003,CCCNCCC,Solvent,0.2582,,,,
669,c1f91cd1e9694419a378e36be716f97c,298.15,101.3,Liquid,2,CCCCCC(C)=O,Solvent,0.2526,0.7540050000000001,0.0001215,10.1016/j.jct.2011.05.003,CCCNCCC,Solvent,0.7474,,,,
670,071d9868fefd46be9ccfcdfdec5d0adb,298.15,101.3,Liquid,2,CCCCCC(C)=O,Solvent,0.5427,0.7766620000000002,0.0001215,10.1016/j.jct.2011.05.003,CCCNCCC,Solvent,0.4573,,,,
671,a6db93b314324084a6b1c1fb04466ed7,298.15,101.0,Liquid,2,CCCCCC(C)=O,Solvent,0.788,,,10.1016/j.fluid.2013.01.011,CCCNCCC,Solvent,0.212,0.088,0.001,,
672,629968ffc0c24ecd960cac72a7590c56,298.15,101.0,Liquid,2,CCCCCC(C)=O,Solvent,0.2132,,,10.1016/j.fluid.2013.01.011,CCCNCCC,Solvent,0.7868,0.137,0.0015,,
673,8edba3add3ed452db4c09b957174a230,298.15,101.0,Liquid,2,CCCCCC(C)=O,Solvent,0.5007,,,10.1016/j.fluid.2013.01.011,CCCNCCC,Solvent,0.4993,0.162,0.002,,
674,ed2cadaca7a1444f96de489c97c4dc49,298.15,101.3,Liquid,2,C1CCOC1,Solvent,0.2053,1.2551900000000002,0.000135,10.1021/je034076x,OCC(F)(F)F,Solvent,0.7947,,,,
675,28b5340f3123469097113cb033aa3f40,298.15,101.3,Liquid,2,C1CCOC1,Solvent,0.4986,1.1030700000000002,0.00017,10.1021/je034076x,OCC(F)(F)F,Solvent,0.5014,,,,
676,74d0b6e8b09e49539c262f63f7b884c3,298.15,101.3,Liquid,2,C1CCOC1,Solvent,0.7019,1.0091900000000005,0.000195,10.1021/je034076x,OCC(F)(F)F,Solvent,0.2981,,,,
677,aac4a2a2c27e47d39e57eed8d23954a4,298.15,101.3,Liquid,2,C1CCOC1,Solvent,0.717,,,10.1021/je034076x,OCC(F)(F)F,Solvent,0.283,-1.427,0.009,,
678,90a4e813b000454e8aa86a7c3f28f80e,298.15,101.3,Liquid,2,C1CCOC1,Solvent,0.212,,,10.1021/je034076x,OCC(F)(F)F,Solvent,0.788,-1.543,0.0095,,
679,30e3c729a7b64437b0720320f4156fb6,298.15,101.3,Liquid,2,C1CCOC1,Solvent,0.517,,,10.1021/je034076x,OCC(F)(F)F,Solvent,0.483,-1.956,0.012,,
680,d9ff1778c4324e4ab22575976d44e500,298.15,101.3,Liquid,2,CCO,Solvent,0.2071,0.8785100000000002,0.000315,10.1021/je800899w,CCOC(C)=O,Solvent,0.7929,,,,
681,bed5c31e125048e8a6df180c7b393742,298.15,101.3,Liquid,2,CCO,Solvent,0.4986,0.8520500000000002,0.00036,10.1021/je800899w,CCOC(C)=O,Solvent,0.5014,,,,
682,1f73fa14b87e4ea19fe818297452c062,298.15,101.3,Liquid,2,CCO,Solvent,0.7164,0.8272700000000002,0.000395,10.1021/je800899w,CCOC(C)=O,Solvent,0.2836,,,,
683,ca45b86dbeb447ca85ea910fc31904e6,298.15,100.0,Liquid,2,CCO,Solvent,0.75,,,10.1021/je200595b,CCOC(C)=O,Solvent,0.25,0.859,0.0215,,
684,2e780d5b21054c62a478dd0dd5c8cb87,298.15,100.0,Liquid,2,CCO,Solvent,0.25,,,10.1021/je200595b,CCOC(C)=O,Solvent,0.75,1.048,0.0265,,
685,8e85d460a0ce42dea69671bbd5f3e6e8,298.15,100.0,Liquid,2,CCO,Solvent,0.5,,,10.1021/je200595b,CCOC(C)=O,Solvent,0.5,1.238,0.0315,,
686,dfbbcf471d0644d590d296156f382fb2,298.15,101.0,Liquid,2,CCO,Solvent,0.6995,0.8345000000000002,0.000135,10.1016/j.tca.2014.03.038,CN(C)CCO,Solvent,0.3005,,,,
687,aaa06d3d54d244afaebf673fe942720a,298.15,101.0,Liquid,2,CCO,Solvent,0.4949,0.8566200000000002,0.00015,10.1016/j.tca.2014.03.038,CN(C)CCO,Solvent,0.5051,,,,
688,c002553c7dd84295b7031649c56893ab,298.15,101.0,Liquid,2,CCO,Solvent,0.2914,0.8710100000000002,0.000165,10.1016/j.tca.2014.03.038,CN(C)CCO,Solvent,0.7086,,,,
689,4603c941f4f14c4298ced2fbc4e89612,298.2,100.0,Liquid,2,CCO,Solvent,0.2686,,,10.1021/je800334m,CN(C)CCO,Solvent,0.7314,-0.2783,0.0031,,
690,43bd1700a59b489eacf2709382cbcdac,298.2,100.0,Liquid,2,CCO,Solvent,0.7335,,,10.1021/je800334m,CN(C)CCO,Solvent,0.2665,-0.3657,0.004,,
691,42caf145ded54c4a8b865791035edb18,298.2,100.0,Liquid,2,CCO,Solvent,0.5084,,,10.1021/je800334m,CN(C)CCO,Solvent,0.4916,-0.4044,0.0044,,
692,e05a181348834610b584f86f17831fa1,298.15,101.0,Liquid,2,NCCNCCO,Solvent,0.3,1.0506600000000004,0.000155,10.1021/je060032n,O,Solvent,0.7,,,,
693,52aa194576d84bafa822ed935e3e2f7d,298.15,101.0,Liquid,2,NCCNCCO,Solvent,0.4991,1.04405,0.00019,10.1021/je060032n,O,Solvent,0.5009,,,,
694,9ab6877f076f404d9a54306bcc2d6764,298.15,101.0,Liquid,2,NCCNCCO,Solvent,0.7997,1.0318300000000002,0.00024,10.1021/je060032n,O,Solvent,0.2003,,,,
695,f8b7323610d741a5b2c505f39524fb82,303.15,100.0,Liquid,2,NCCNCCO,Solvent,0.7027,,,10.1016/j.jct.2015.04.030,O,Solvent,0.2973,-2.421,0.026,,
696,234f2612ff524d4b913464012e1f3608,303.15,100.0,Liquid,2,NCCNCCO,Solvent,0.202,,,10.1016/j.jct.2015.04.030,O,Solvent,0.798,-3.609,0.0385,,
697,ae3b6d064d014054ba3d2613fdfc92dc,303.15,100.0,Liquid,2,NCCNCCO,Solvent,0.4991,,,10.1016/j.jct.2015.04.030,O,Solvent,0.5009,-3.681,0.039,,
698,32a4078e301e43cd81682fa7626d6d8f,298.15,101.0,Liquid,2,CCCO,Solvent,0.4998,0.7652200000000002,0.00012,10.1016/j.jct.2011.02.018,COC(C)(C)C,Solvent,0.5002,,,,
699,3bb1ad4b3c3c47babe1f13ad18d0d16d,298.15,101.0,Liquid,2,CCCO,Solvent,0.3525,0.7562100000000003,0.00012,10.1016/j.jct.2011.02.018,COC(C)(C)C,Solvent,0.6475,,,,
700,181a9c7b8435465ea91eae498662a8cb,298.15,101.0,Liquid,2,CCCO,Solvent,0.8505,0.7888500000000002,0.00012,10.1016/j.jct.2011.02.018,COC(C)(C)C,Solvent,0.1495,,,,
701,b7e8437e69ce4c20b1ed4a581028984d,298.15,101.0,Liquid,2,CCCO,Solvent,0.8497,,,10.1016/j.jct.2008.12.004,COC(C)(C)C,Solvent,0.1503,0.2011,0.0015,,
702,f96baedefb674c18b0245f8cf53b2b97,298.15,101.0,Liquid,2,CCCO,Solvent,0.5018,,,10.1016/j.jct.2008.12.004,COC(C)(C)C,Solvent,0.4982,0.5481,0.0036,,
703,587be37331b04b8ea1b6c003abb2fd21,298.15,101.0,Liquid,2,CCCO,Solvent,0.3515,,,10.1016/j.jct.2008.12.004,COC(C)(C)C,Solvent,0.6485,0.5706,0.0037,,
704,feee5f4b2fe44e55a9cbcd6ea099d2b7,298.15,101.0,Liquid,2,BrCCCCCBr,Solvent,0.7446,1.0671600000000003,0.000145,10.1016/j.jct.2009.05.006,CCCCOC(=O)CC,Solvent,0.2554,,,,
705,65fddd16081044c5ab1c3ae0259df4a5,298.15,101.0,Liquid,2,BrCCCCCBr,Solvent,0.5055,1.2591100000000002,0.000225,10.1016/j.jct.2009.05.006,CCCCOC(=O)CC,Solvent,0.4945,,,,
706,3d49a7830212408f9018d9a7976a2691,298.15,101.0,Liquid,2,BrCCCCCBr,Solvent,0.2722,1.4548800000000004,0.000315,10.1016/j.jct.2009.05.006,CCCCOC(=O)CC,Solvent,0.7278,,,,
707,de773b13c3fe42758a4c5fa32b9f4740,298.15,101.0,Liquid,2,BrCCCCCBr,Solvent,0.5076,,,10.1016/j.jct.2009.05.006,CCCCOC(=O)CC,Solvent,0.4924,-0.037,0.0005,,
708,ed09a7f84de14e308caed339d1e30520,298.15,101.0,Liquid,2,BrCCCCCBr,Solvent,0.2847,,,10.1016/j.jct.2009.05.006,CCCCOC(=O)CC,Solvent,0.7153,-0.088,0.001,,
709,4448cea6efcc4901b828e3e1f0deb89e,298.15,101.0,Liquid,2,BrCCCCCBr,Solvent,0.752,,,10.1016/j.jct.2009.05.006,CCCCOC(=O)CC,Solvent,0.248,0.052,0.001,,
710,1194b262cc8440e595e94a70b0249f70,298.15,101.0,Liquid,2,BrCCCCBr,Solvent,0.721,1.09383,0.00016,10.1016/j.jct.2009.05.006,CCCCOC(=O)CC,Solvent,0.279,,,,
711,704d4385a8cd42e2b796b3acc7afd247,298.15,101.0,Liquid,2,BrCCCCBr,Solvent,0.4767,1.3123200000000002,0.00025,10.1016/j.jct.2009.05.006,CCCCOC(=O)CC,Solvent,0.5233,,,,
712,92c6fdc3896d460bb1cbfbbd1f6c8f42,298.15,101.0,Liquid,2,BrCCCCBr,Solvent,0.2485,1.5395700000000003,0.00036,10.1016/j.jct.2009.05.006,CCCCOC(=O)CC,Solvent,0.7515,,,,
713,cbdfb6a5b61a4e13aa59323776ce4a0b,298.15,101.0,Liquid,2,BrCCCCBr,Solvent,0.725,,,10.1016/j.jct.2009.05.006,CCCCOC(=O)CC,Solvent,0.275,-0.01,0.0005,,
714,794c2d2067fb4d67a9db6528031464e3,298.15,101.0,Liquid,2,BrCCCCBr,Solvent,0.2681,,,10.1016/j.jct.2009.05.006,CCCCOC(=O)CC,Solvent,0.7319,-0.067,0.001,,
715,407e19e5b7a04bfd9bbb1e48e2e8b55e,298.15,101.0,Liquid,2,BrCCCCBr,Solvent,0.5157,,,10.1016/j.jct.2009.05.006,CCCCOC(=O)CC,Solvent,0.4843,-0.063,0.001,,
716,ab0595501e7a4855902f16a86197a38c,298.15,100.8,Liquid,2,CC(C)OC(C)C,Solvent,0.25,0.7614000000000002,0.00015,10.1021/je050031f,CCO,Solvent,0.75,,,,
717,2a781e03d71d4bbba9b746aab4bac750,298.15,101.3,Liquid,2,CC(C)OC(C)C,Solvent,0.4811,0.7460000000000002,0.0003,10.1016/j.jct.2006.09.006,CCO,Solvent,0.5189,,,,
718,6529af55dd6747afa0638bb534ae5b11,298.15,101.3,Liquid,2,CC(C)OC(C)C,Solvent,0.7432,0.7317000000000002,0.0003,10.1016/j.jct.2006.09.006,CCO,Solvent,0.2568,,,,
719,b78764f959ca4766be2b231283a0adfc,303.15,101.0,Liquid,2,CC(C)OC(C)C,Solvent,0.2516,,,10.1021/je9001416,CCO,Solvent,0.7484,0.201984,0.0022845,,
720,40872cbd188649809743a22a077842dc,303.15,101.0,Liquid,2,CC(C)OC(C)C,Solvent,0.4894,,,10.1021/je9001416,CCO,Solvent,0.5106,0.400777,0.0043815,,
721,e859753fe8c7405981f0684819eb79f5,303.15,101.0,Liquid,2,CC(C)OC(C)C,Solvent,0.7871,,,10.1021/je9001416,CCO,Solvent,0.2129,0.441139,0.0048085,,
722,6c840fbd35e7482b97cce5ea8721ed02,298.15,101.0,Liquid,2,BrCCCBr,Solvent,0.7551,1.0706700000000002,0.00015,10.1016/j.jct.2009.05.006,CCCCOC(=O)CC,Solvent,0.2449,,,,
723,066f1515d706498f970de32da9be873e,298.15,101.0,Liquid,2,BrCCCBr,Solvent,0.4911,1.3268700000000002,0.00026,10.1016/j.jct.2009.05.006,CCCCOC(=O)CC,Solvent,0.5089,,,,
724,6eb4179053444dd982f92a644f242aaf,298.15,101.0,Liquid,2,BrCCCBr,Solvent,0.2725,1.5809700000000004,0.00038,10.1016/j.jct.2009.05.006,CCCCOC(=O)CC,Solvent,0.7275,,,,
725,6dd063da33cd46afa3f1c162b5fde737,298.15,101.0,Liquid,2,BrCCCBr,Solvent,0.7459,,,10.1016/j.jct.2009.05.006,CCCCOC(=O)CC,Solvent,0.2541,0.038,0.0005,,
726,b60e0d41223742349471b4611e017509,298.15,101.0,Liquid,2,BrCCCBr,Solvent,0.4893,,,10.1016/j.jct.2009.05.006,CCCCOC(=O)CC,Solvent,0.5107,-0.096,0.001,,
727,d3f92c47254a4384a0735c87e37bcbe9,298.15,101.0,Liquid,2,BrCCCBr,Solvent,0.2193,,,10.1016/j.jct.2009.05.006,CCCCOC(=O)CC,Solvent,0.7807,-0.092,0.001,,
728,d325fda340974bf4838911ec6b07480a,298.15,101.0,Liquid,2,BrCCCCCCBr,Solvent,0.2666,1.0901400000000003,0.000155,10.1016/j.jct.2009.05.006,CCCCOC(C)=O,Solvent,0.7334,,,,
729,faeecc0216d5452eb075845d99ad867f,298.15,101.0,Liquid,2,BrCCCCCCBr,Solvent,0.4954,1.2609500000000002,0.000225,10.1016/j.jct.2009.05.006,CCCCOC(C)=O,Solvent,0.5046,,,,
730,eea871a43e9b47978e932ec504c4b4d4,298.15,101.0,Liquid,2,BrCCCCCCBr,Solvent,0.7366,1.4295200000000003,0.000305,10.1016/j.jct.2009.05.006,CCCCOC(C)=O,Solvent,0.2634,,,,
731,12ed297c122a4327b9503120db830ad5,298.15,101.0,Liquid,2,BrCCCCCCBr,Solvent,0.2173,,,10.1016/j.jct.2009.05.006,CCCCOC(C)=O,Solvent,0.7827,-0.026,0.0005,,
732,cacac135fca94ba89c8a7396b41fcb1d,298.15,101.0,Liquid,2,BrCCCCCCBr,Solvent,0.4902,,,10.1016/j.jct.2009.05.006,CCCCOC(C)=O,Solvent,0.5098,0.04,0.0005,,
733,e5340bae9eb1430ead75dabd2a271df2,298.15,101.0,Liquid,2,BrCCCCCCBr,Solvent,0.73,,,10.1016/j.jct.2009.05.006,CCCCOC(C)=O,Solvent,0.27,0.075,0.001,,
734,de5fe532f0f040a888e81e6ecfa22dc7,298.15,101.0,Liquid,2,BrCCCCCBr,Solvent,0.7671,1.07052,0.00015,10.1016/j.jct.2009.05.006,CCCCOC(C)=O,Solvent,0.2329,,,,
735,0d37ba56f9e54aae841ddbed684efe8c,298.15,101.0,Liquid,2,BrCCCCCBr,Solvent,0.4169,1.3587600000000004,0.00027,10.1016/j.jct.2009.05.006,CCCCOC(C)=O,Solvent,0.5831,,,,
736,56b89706f3da41a99a43f2a8c43fa042,298.15,101.0,Liquid,2,BrCCCCCBr,Solvent,0.243,1.5002000000000004,0.00034,10.1016/j.jct.2009.05.006,CCCCOC(C)=O,Solvent,0.757,,,,
737,08b0c165d0d346e5a2f71dccd3851f78,298.15,101.0,Liquid,2,BrCCCCCBr,Solvent,0.4173,,,10.1016/j.jct.2009.05.006,CCCCOC(C)=O,Solvent,0.5827,-0.039,0.0005,,
738,6637dc7fd4a44ba7b7004066416957df,298.15,101.0,Liquid,2,BrCCCCCBr,Solvent,0.7564,,,10.1016/j.jct.2009.05.006,CCCCOC(C)=O,Solvent,0.2436,0.042,0.0005,,
739,65c70ebef019417f9194aaddde717b6b,298.15,101.0,Liquid,2,BrCCCCCBr,Solvent,0.2156,,,10.1016/j.jct.2009.05.006,CCCCOC(C)=O,Solvent,0.7844,-0.059,0.001,,
740,b8b3da4dac874a6c9ef55f64aecdd856,298.15,101.0,Liquid,2,BrCCCCCCBr,Solvent,0.2348,1.0454400000000004,0.00014,10.1016/j.jct.2009.05.006,CCCCOC(=O)CC,Solvent,0.7652,,,,
741,4e0e65774eb14ca1921c971af5cbbe3d,298.15,101.0,Liquid,2,BrCCCCCCBr,Solvent,0.5248,1.2585600000000003,0.000225,10.1016/j.jct.2009.05.006,CCCCOC(=O)CC,Solvent,0.4752,,,,
742,53b75edc40fd44768083c4da5fb1904f,298.15,101.0,Liquid,2,BrCCCCCCBr,Solvent,0.7582,1.4279800000000002,0.000305,10.1016/j.jct.2009.05.006,CCCCOC(=O)CC,Solvent,0.2418,,,,
743,1016c215731d47d295cdb101b042b168,298.15,101.0,Liquid,2,BrCCCCCCBr,Solvent,0.4936,,,10.1016/j.jct.2009.05.006,CCCCOC(=O)CC,Solvent,0.5064,-0.028,0.0005,,
744,e42f251cc79240cabbbbd06b7d11cb06,298.15,101.0,Liquid,2,BrCCCCCCBr,Solvent,0.7582,,,10.1016/j.jct.2009.05.006,CCCCOC(=O)CC,Solvent,0.2418,0.057,0.001,,
745,5c8926cead614d278a676f6cacb88513,298.15,101.0,Liquid,2,BrCCCCCCBr,Solvent,0.2544,,,10.1016/j.jct.2009.05.006,CCCCOC(=O)CC,Solvent,0.7456,0.066,0.001,,
746,8bec7ea702ac48638b3afadb43d4a249,298.15,101.0,Liquid,2,BrCCCCCCBr,Solvent,0.2523,1.0390100000000002,0.000135,10.1016/j.jct.2009.05.006,CCCCOC(=O)CCC,Solvent,0.7477,,,,
747,19c49372c4304299938810f99be62bbf,298.15,101.0,Liquid,2,BrCCCCCCBr,Solvent,0.4911,1.2106900000000005,0.000205,10.1016/j.jct.2009.05.006,CCCCOC(=O)CCC,Solvent,0.5089,,,,
748,672aacece07d4bd1995dfc2507b0ad54,298.15,101.0,Liquid,2,BrCCCCCCBr,Solvent,0.7218,1.3831000000000002,0.00028,10.1016/j.jct.2009.05.006,CCCCOC(=O)CCC,Solvent,0.2782,,,,
749,a2f568d6210d4b4886c1fa45fcd78a43,298.15,101.0,Liquid,2,BrCCCCCCBr,Solvent,0.7391,,,10.1016/j.jct.2009.05.006,CCCCOC(=O)CCC,Solvent,0.2609,0.028,0.0005,,
750,dec3c53a360b4bdfaf3f525436515509,298.15,101.0,Liquid,2,BrCCCCCCBr,Solvent,0.5166,,,10.1016/j.jct.2009.05.006,CCCCOC(=O)CCC,Solvent,0.4834,-0.017,0.0005,,
751,703647fa47b945579de7179cf1966cac,298.15,101.0,Liquid,2,BrCCCCCCBr,Solvent,0.2525,,,10.1016/j.jct.2009.05.006,CCCCOC(=O)CCC,Solvent,0.7475,-0.048,0.001,,
752,42c697a435c24ae09098e982f3bacf4a,298.15,101.0,Liquid,2,BrCCCCCBr,Solvent,0.2746,1.0607100000000005,0.000145,10.1016/j.jct.2009.05.006,CCCCOC(=O)CCC,Solvent,0.7254,,,,
753,6c7d6e7d50454e6e837da019b5676b36,298.15,101.0,Liquid,2,BrCCCCCBr,Solvent,0.522,1.2558700000000005,0.000225,10.1016/j.jct.2009.05.006,CCCCOC(=O)CCC,Solvent,0.478,,,,
754,506bd0ebce0c4716b04ac823021184df,298.15,101.0,Liquid,2,BrCCCCCBr,Solvent,0.7455,1.4498500000000003,0.000315,10.1016/j.jct.2009.05.006,CCCCOC(=O)CCC,Solvent,0.2545,,,,
755,14d5b4a373f84ffdaba664fb2c896e3c,298.15,101.0,Liquid,2,BrCCCCCBr,Solvent,0.4722,,,10.1016/j.jct.2009.05.006,CCCCOC(=O)CCC,Solvent,0.5278,-0.039,0.0005,,
756,8f1de39015c048f885f7010883597085,298.15,101.0,Liquid,2,BrCCCCCBr,Solvent,0.7695,,,10.1016/j.jct.2009.05.006,CCCCOC(=O)CCC,Solvent,0.2305,0.05,0.001,,
757,5bd98205737e4edb8e23d6df8fc6456b,298.15,101.0,Liquid,2,BrCCCCCBr,Solvent,0.3035,,,10.1016/j.jct.2009.05.006,CCCCOC(=O)CCC,Solvent,0.6965,-0.054,0.001,,
758,088813403041498c9db3ac39ca2c7e74,298.15,101.0,Liquid,2,BrCCCCBr,Solvent,0.2316,1.0329600000000003,0.000135,10.1016/j.jct.2009.05.006,CCCCOC(=O)CCC,Solvent,0.7684,,,,
759,1eb9676f78264805aaf1c3e73b33f53a,298.15,101.0,Liquid,2,BrCCCCBr,Solvent,0.4997,1.2607800000000002,0.00023,10.1016/j.jct.2009.05.006,CCCCOC(=O)CCC,Solvent,0.5003,,,,
760,3134434a73aa40988ba8b7c3d91a5e3b,298.15,101.0,Liquid,2,BrCCCCBr,Solvent,0.7186,1.4798600000000002,0.00033,10.1016/j.jct.2009.05.006,CCCCOC(=O)CCC,Solvent,0.2814,,,,
761,ef6ed8404d98479380bd932882c4ef2d,298.15,101.0,Liquid,2,BrCCCCBr,Solvent,0.7284,,,10.1016/j.jct.2009.05.006,CCCCOC(=O)CCC,Solvent,0.2716,0.049,0.001,,
762,004019ab748046d8a7299852176ad862,298.15,101.0,Liquid,2,BrCCCCBr,Solvent,0.4995,,,10.1016/j.jct.2009.05.006,CCCCOC(=O)CCC,Solvent,0.5005,-0.065,0.001,,
763,a9ced18ce7784e90b4c5cbcc1d79f482,298.15,101.0,Liquid,2,BrCCCCBr,Solvent,0.2099,,,10.1016/j.jct.2009.05.006,CCCCOC(=O)CCC,Solvent,0.7901,-0.082,0.001,,
764,6adc433342414013b66cd2a0ceac8ed4,298.15,101.0,Liquid,2,BrCCCBr,Solvent,0.2591,1.0598600000000002,0.000145,10.1016/j.jct.2009.05.006,CCCCOC(=O)CCC,Solvent,0.7409,,,,
765,c8580fd31ec04c919d4a24322c3bfc2e,298.15,101.0,Liquid,2,BrCCCBr,Solvent,0.5297,1.3159400000000003,0.000255,10.1016/j.jct.2009.05.006,CCCCOC(=O)CCC,Solvent,0.4703,,,,
766,5a3bfa7f5fec438b9815a5f02773ed76,298.15,101.0,Liquid,2,BrCCCBr,Solvent,0.7487,1.5786600000000004,0.00038,10.1016/j.jct.2009.05.006,CCCCOC(=O)CCC,Solvent,0.2513,,,,
767,0723db20edb34a4ab8ae3eec3a107f3a,298.15,101.0,Liquid,2,BrCCCBr,Solvent,0.7432,,,10.1016/j.jct.2009.05.006,CCCCOC(=O)CCC,Solvent,0.2568,0.032,0.0005,,
768,2b1559fb89c64cb6a3f46e99649f1297,298.15,101.0,Liquid,2,BrCCCBr,Solvent,0.4667,,,10.1016/j.jct.2009.05.006,CCCCOC(=O)CCC,Solvent,0.5333,-0.091,0.001,,
769,8afc1443527948c4b6233cbcf2356bb9,298.15,101.0,Liquid,2,BrCCCBr,Solvent,0.2412,,,10.1016/j.jct.2009.05.006,CCCCOC(=O)CCC,Solvent,0.7588,-0.094,0.001,,
770,8f530603293846a79a0a4155f2f1cd8d,298.15,101.0,Liquid,2,BrCCBr,Solvent,0.7871,1.0245500000000003,0.00013,10.1016/j.jct.2009.05.006,CCCCOC(=O)CCC,Solvent,0.2129,,,,
771,8b407c15dfa14a338d458fdeaf07df29,298.15,101.0,Liquid,2,BrCCBr,Solvent,0.5507,1.2506100000000002,0.000225,10.1016/j.jct.2009.05.006,CCCCOC(=O)CCC,Solvent,0.4493,,,,
772,dcf0b5b38ffb4afa9eaf84c66f7c7276,298.15,101.0,Liquid,2,BrCCBr,Solvent,0.27,1.6231500000000003,0.000405,10.1016/j.jct.2009.05.006,CCCCOC(=O)CCC,Solvent,0.73,,,,
773,2c60cba09b4c4005afcb0a439ff8476b,298.15,101.0,Liquid,2,BrCCBr,Solvent,0.5153,,,10.1016/j.jct.2009.05.006,CCCCOC(=O)CCC,Solvent,0.4847,-0.027,0.0005,,
774,0b4d80d94a204575850ffe16ce42b01f,298.15,101.0,Liquid,2,BrCCBr,Solvent,0.7639,,,10.1016/j.jct.2009.05.006,CCCCOC(=O)CCC,Solvent,0.2361,0.051,0.001,,
775,a39a42abe2f44221b047bfcde3603cfb,298.15,101.0,Liquid,2,BrCCBr,Solvent,0.2841,,,10.1016/j.jct.2009.05.006,CCCCOC(=O)CCC,Solvent,0.7159,-0.054,0.001,,
776,4d1c713fed9c49e9b3fc490b8bc4c172,298.15,101.0,Liquid,2,CCCCCCCCC,Solvent,0.7595,0.7306900000000003,0.000125,10.1016/j.fluid.2015.05.031,COC=O,Solvent,0.2405,,,,
777,6be8e68481714c0cac402bbde1ff8c1b,298.15,101.0,Liquid,2,CCCCCCCCC,Solvent,0.4977,0.7649200000000002,0.000125,10.1016/j.fluid.2015.05.031,COC=O,Solvent,0.5023,,,,
778,668e652ba16e47c3bb255f62bca2c7ce,298.15,101.0,Liquid,2,CCCCCCCCC,Solvent,0.2459,0.8277400000000003,0.000135,10.1016/j.fluid.2015.05.031,COC=O,Solvent,0.7541,,,,
779,11f3b4e9a01b4634908d85f6fded13fa,291.15,101.0,Liquid,2,CCCCCCCCC,Solvent,0.759,,,10.1016/j.fluid.2015.05.031,COC=O,Solvent,0.241,1.904,0.0205,,
780,d41f60399e63423f98f86fc67cfdba80,291.15,101.0,Liquid,2,CCCCCCCCC,Solvent,0.25,,,10.1016/j.fluid.2015.05.031,COC=O,Solvent,0.75,2.052,0.022,,
781,c8a4f9c2c99d4fef937ee9c249c60937,291.15,101.0,Liquid,2,CCCCCCCCC,Solvent,0.495,,,10.1016/j.fluid.2015.05.031,COC=O,Solvent,0.505,2.59,0.0275,,
782,542490077c2e410ab6266374ba546097,298.15,100.0,Liquid,2,C1CCCCC1,Solvent,0.7464,0.8233530000000001,0.000138,10.1021/je400134d,CNc1ccccc1,Solvent,0.2536,,,,
783,0b8ddb26047948ada918b9066f4685b0,298.15,100.0,Liquid,2,C1CCCCC1,Solvent,0.4945,0.8759620000000002,0.0001835,10.1021/je400134d,CNc1ccccc1,Solvent,0.5055,,,,
784,d165584c93ff4e129fda7ba7c47649ee,298.15,100.0,Liquid,2,C1CCCCC1,Solvent,0.247,0.9289450000000002,0.000272,10.1021/je400134d,CNc1ccccc1,Solvent,0.753,,,,
785,ff53fafd6e784dfbb7e6d34b0ae191d3,298.15,101.0,Liquid,2,C1CCCCC1,Solvent,0.2047,,,10.1016/j.jct.2012.07.006,CNc1ccccc1,Solvent,0.7953,0.972,0.0105,,
786,f31208812d124e81a2ad28a54e6d10a3,298.15,101.0,Liquid,2,C1CCCCC1,Solvent,0.7066,,,10.1016/j.jct.2012.07.006,CNc1ccccc1,Solvent,0.2934,1.521,0.0165,,
787,58338fe23b984989b31515f0f802016e,298.15,101.0,Liquid,2,C1CCCCC1,Solvent,0.5063,,,10.1016/j.jct.2012.07.006,CNc1ccccc1,Solvent,0.4937,1.628,0.0175,,
788,c638edfc1c674eba871b5937034aabaa,298.15,101.0,Liquid,2,CCCCCCC,Solvent,0.749,0.7060000000000002,0.000125,10.1016/j.fluid.2015.05.031,COC=O,Solvent,0.251,,,,
789,5e018f51d6bf4217bb972f028914954b,298.15,101.0,Liquid,2,CCCCCCC,Solvent,0.5059,0.7483600000000001,0.00013,10.1016/j.fluid.2015.05.031,COC=O,Solvent,0.4941,,,,
790,13b3dd5c8832425a95a72ca4ded21f06,291.15,101.0,Liquid,2,CCCCCCC,Solvent,0.148,0.8792700000000002,0.000155,10.1016/j.fluid.2015.05.031,COC=O,Solvent,0.852,,,,
791,3dae98f3f53444fda813294ed45baa89,298.15,101.325,Liquid,2,CCCCCCC,Solvent,0.7501,,,10.1021/je030117d,COC=O,Solvent,0.2499,1.6877,0.0117,,
792,b86c559e484841ce90a433100eb83c63,291.15,101.0,Liquid,2,CCCCCCC,Solvent,0.148,,,10.1016/j.fluid.2015.05.031,COC=O,Solvent,0.852,1.253,0.0135,,
793,fc83e8e54db44a0eb909395829e0618d,298.15,101.325,Liquid,2,CCCCCCC,Solvent,0.4996,,,10.1021/je030117d,COC=O,Solvent,0.5004,2.2852,0.0142,,
