,Id,Temperature (K),Pressure (kPa),Phase,N Components,Component 1,Role 1,Mole Fraction 1,Density Value (g / ml),Density Uncertainty (g / ml),Source,Component 2,Role 2,Mole Fraction 2,EnthalpyOfMixing Value (kJ / mol),EnthalpyOfMixing Uncertainty (kJ / mol),Exact Amount 1,Exact Amount 2
145,eed12b58164a4074a72a0c0e11e8f1c4,298.15,101.0,Liquid,2,C1CCCCC1,Solvent,0.4996,0.8136000000000002,0.0002,10.1021/je900468u,c1ccccc1,Solvent,0.5004,,,,
146,da8e539285224f4f92e1a20f2ca0b9f7,298.2,100.0,Liquid,2,C1CCCCC1,Solvent,0.5012,,,10.1016/j.jct.2014.05.020,c1ccccc1,Solvent,0.4988,0.7893,0.00655,,
147,52045686029f41a2945a24a8d666cd5f,298.15,101.0,Liquid,2,C1CCCCC1,Solvent,0.3975,0.8228000000000002,0.0002,10.1021/je900468u,Cc1ccccc1,Solvent,0.6025,,,,
148,5540f413754d4b0695b1bdfdbb1d96ae,298.15,101.0,Liquid,2,C1CCCCC1,Solvent,0.3976,,,10.1016/j.jct.2008.12.004,Cc1ccccc1,Solvent,0.6024,0.5887,0.0038,,
149,9f6ad5d165944d2e88bf8b9310d57cef,298.15,101.0,Liquid,2,CO,Solvent,0.5,0.9746100000000002,6.500000000000002e-05,10.1016/j.fluid.2014.07.004,COC(=O)OC,Solvent,0.5,,,,
150,492acb0398f44857a3cd923d65f52df8,313.15,100.0,Liquid,2,CO,Solvent,0.4985,,,10.1021/je050052+,COC(=O)OC,Solvent,0.5015,1.45255,0.006015,,
151,3ae26d8b27b849f88d616465493518a2,298.15,101.0,Liquid,2,CCO,Solvent,0.5,0.9474000000000002,0.00016,10.1021/je060217u,COC(=O)OC,Solvent,0.5,,,,
152,6575b3c2b34e4be4bf9cc9f584c49955,313.15,100.0,Liquid,2,CCO,Solvent,0.4993,,,10.1021/je050052+,COC(=O)OC,Solvent,0.5007,1.8681,0.00762,,
153,f559497598b34bbabd864a9e87940536,298.15,101.0,Liquid,2,CN1CCCC1=O,Solvent,0.937492,1.0204500000000003,3.500000000000001e-05,10.1016/j.fluid.2008.11.006,c1ccccc1,Solvent,0.062508,,,,
154,5d9a218ccb7f4a48bfddb1a7e47ffe92,308.15,101.0,Liquid,2,CN1CCCC1=O,Solvent,0.5467,,,10.1016/j.jct.2010.12.016,c1ccccc1,Solvent,0.4533,-0.4943,0.00535,,
155,3ae7c92d0cc34c5695b81a70ae5804d2,293.15,101.0,Liquid,2,CCCCCCCCO,Solvent,0.49689,0.8873700000000002,4.500000000000001e-05,10.1021/je1013476,CCOC(=O)OCC,Solvent,0.50311,,,,
156,ebe2897c4ad64a339082529772e76137,303.15,101.0,Liquid,2,CCCCCCCCO,Solvent,0.50902,,,10.1021/je1013476,CCOC(=O)OCC,Solvent,0.49098,2.2772,0.02425,,
157,b1473cb984334754922e75d83a825192,298.15,101.0,Liquid,2,CCO,Solvent,0.5035,0.9078200000000004,0.000375,10.1016/j.tca.2014.06.031,CCOC(=O)OCC,Solvent,0.4965,,,,
158,8a1a1fe72e2c46b0bb07048fefcd9c49,303.15,101.0,Liquid,2,CCO,Solvent,0.49337,,,10.1021/je1013476,CCOC(=O)OCC,Solvent,0.50663,1.6536,0.01765,,
159,2c5a138523d84e72a28f9476009499bd,298.15,101.0,Liquid,2,CCCCCO,Solvent,0.7944,0.8447500000000002,0.000755,10.1021/je0600808,CCOC(=O)OCC,Solvent,0.2056,,,,
160,901c206e9d8142578353f5c0e0277fd8,303.15,101.0,Liquid,2,CCCCCO,Solvent,0.54192,,,10.1021/je1013476,CCOC(=O)OCC,Solvent,0.45808,1.9981,0.0213,,
161,774cc596d9284b478cf183de469317cf,298.15,101.0,Liquid,2,CCCO,Solvent,0.7997,0.8469800000000002,0.000735,10.1021/je0600808,CCOC(=O)OCC,Solvent,0.2003,,,,
162,0763d1dda3d049ce93322f93bae03618,303.15,101.0,Liquid,2,CCCO,Solvent,0.50939,,,10.1021/je1013476,CCOC(=O)OCC,Solvent,0.49061,1.868,0.01995,,
163,c04ea7ac6f624d928fdb918a4257471c,298.15,101.0,Liquid,2,CCC(C)=O,Solvent,0.9019,0.8265540000000001,7.200000000000002e-05,10.1021/je100472t,Nc1ccccc1,Solvent,0.0981,,,,
164,45dacedadb4f4c8da0e6e54451e65b6f,298.15,101.0,Liquid,2,CCC(C)=O,Solvent,0.9018,,,10.1021/je200333p,Nc1ccccc1,Solvent,0.0982,-0.469,0.005,,
165,6b8bc0c714da4ff7adafd636df1d8c5d,298.15,101.3,Liquid,2,CCCO,Solvent,0.5023,0.8387360000000001,0.000103,10.1021/je700254t,c1ccccc1,Solvent,0.4977,,,,
166,a14e60412f4240aa859571b13bbdc667,298.15,100.0,Liquid,2,CCCO,Solvent,0.4996,,,10.1016/j.jct.2015.01.003,c1ccccc1,Solvent,0.5004,0.968,0.0065,,
167,2d025684dc394645962337c6dd4da39c,298.15,101.0,Liquid,2,CCN(CC)CCO,Solvent,0.19329,0.9615690000000002,0.000144,10.1021/je301371p,O,Solvent,0.80671,,,,
168,4736999c231948e8821dd7dff5d3748b,303.15,100.0,Liquid,2,CCN(CC)CCO,Solvent,0.5002,,,10.1016/j.jct.2015.04.030,O,Solvent,0.4998,-2.504,0.027,,
169,efd7728ad9144e579661c40328ff4a90,298.15,101.0,Liquid,2,CCO,Solvent,0.5,0.8592000000000003,0.00165,10.1021/je800150h,O,Solvent,0.5,,,,
170,4ca53a52643340ae9eabde7b46986f3f,298.15,100.0,Liquid,2,CCO,Solvent,0.102,,,10.1016/j.tca.2017.05.023,O,Solvent,0.898,-0.70659,0.004035,,
171,8831beb961f04839aee40187362bb981,298.15,101.0,Liquid,2,CCCC#N,Solvent,0.5,0.8318550000000002,5.8000000000000014e-05,10.1021/acs.jced.5b00009,c1ccccc1,Solvent,0.5,,,,
172,8e502d532f4a48a7a348cf3952db3207,298.15,101.0,Liquid,2,CCCC#N,Solvent,0.5037,,,10.1021/je100489z,c1ccccc1,Solvent,0.4963,-0.0659,0.00145,,
173,50eff9a8ecdf48ff9fa79af05b204001,298.15,101.0,Liquid,2,CN(C)CCCO,Solvent,0.5013,0.9170700000000004,8.000000000000002e-05,10.1016/j.tca.2012.05.025,O,Solvent,0.4987,,,,
174,1755873c1bbe48aa97a13afd24a5308e,303.15,100.0,Liquid,2,CN(C)CCCO,Solvent,0.5019,,,10.1016/j.jct.2015.04.030,O,Solvent,0.4981,-2.706,0.029,,
175,c0f20a9b7d0242828cffaf35e0f40620,298.15,101.0,Liquid,2,C1CCCCC1,Solvent,0.4994,0.8769800000000002,8.500000000000002e-05,10.1016/j.jct.2005.09.004,C1COCCO1,Solvent,0.5006,,,,
176,3b19e00dd978453c83ebed9e37a05e3c,303.15,101.0,Liquid,2,C1CCCCC1,Solvent,0.4928,,,10.1016/j.fluid.2006.03.020,C1COCCO1,Solvent,0.5072,1.588,0.008,,
177,376c86d486fb416380aeafbfe8d5c193,298.15,101.33,Liquid,2,c1cc[nH]c1,Solvent,0.5426,0.9706400000000002,5.5000000000000016e-05,10.1016/j.fluid.2013.10.029,c1ccncc1,Solvent,0.4574,,,,
178,76d126438eb34829a0c7ce7e78eb94ed,298.15,101.0,Liquid,2,c1cc[nH]c1,Solvent,0.5095,,,10.1016/j.fluid.2013.10.029,c1ccncc1,Solvent,0.4905,-2.649,0.01645,,
179,5c46868143324f1ca1e241fc70ba2630,298.15,101.0,Liquid,2,CC1(C)C(=O)[C@]2(C)CC[C@H]1C2,Solvent,0.5012,0.9005900000000002,5.5000000000000016e-05,10.1016/j.jct.2013.09.024,CCO,Solvent,0.4988,,,,
180,0b45d591aa97466598a38dcc52a508c9,298.15,101.0,Liquid,2,CC1(C)C(=O)[C@]2(C)CC[C@H]1C2,Solvent,0.488,,,10.1016/j.jct.2013.09.024,CCO,Solvent,0.512,1.109,0.0335,,
181,d185cd48fed24a818ebbab381031f2a4,298.15,101.0,Liquid,2,C1CCCCC1,Solvent,0.5071,0.7807100000000002,0.000255,10.1016/j.jct.2006.06.008,CCCO,Solvent,0.4929,,,,
182,1b4dc1cd97464d398024efe3efdc22e1,298.15,100.0,Liquid,2,C1CCCCC1,Solvent,0.4998,,,10.1016/j.jct.2016.10.005,CCCO,Solvent,0.5002,0.599,0.0055,,
183,f30f3638674e4e0b819411089c294488,298.15,101.0,Liquid,2,CCCCO,Solvent,0.39933,0.8410100000000001,7.000000000000002e-05,10.1016/j.jct.2013.05.009,Cc1ccccc1,Solvent,0.60067,,,,
184,5974b9a7de02421fb2de3a4aeb39b9e4,298.15,101.0,Liquid,2,CCCCO,Solvent,0.3991,,,10.1016/j.fluid.2011.11.005,Cc1ccccc1,Solvent,0.6009,0.9984,0.01075,,
185,f2f36ee74d244cda988e84c84a6563cd,298.15,101.0,Liquid,2,CC#N,Solvent,0.5001,0.8384600000000002,7.500000000000002e-05,10.1016/j.fluid.2015.01.002,c1ccccc1,Solvent,0.4999,,,,
186,d3e27dc919d94ff0bce015fc523d14ba,298.15,101.0,Liquid,2,CC#N,Solvent,0.5295,,,10.1021/je100489z,c1ccccc1,Solvent,0.4705,0.4415,0.00905,,
187,c029c141093345ddb5b6c17fe17a020f,298.15,100.0,Liquid,2,CO,Solvent,0.9167,0.8088000000000002,9.000000000000002e-05,10.1016/j.jct.2015.02.019,COC=O,Solvent,0.0833,,,,
188,599c868e501749b1819fb8fcb9427965,298.15,100.0,Liquid,2,CO,Solvent,0.9167,,,10.1016/j.jct.2015.02.019,COC=O,Solvent,0.0833,0.311,0.0035,,
189,07457d6e733a4d12964c0aef817c139b,298.15,101.0,Liquid,2,CC(C)CC(C)(C)C,Solvent,0.5,0.7294000000000002,0.000285,10.1016/j.fluid.2012.06.031,CCCCO,Solvent,0.5,,,,
190,41b850bd465647a6838ac6b995d60170,298.15,101.0,Liquid,2,CC(C)CC(C)(C)C,Solvent,0.4999,,,10.1016/j.fluid.2012.06.031,CCCCO,Solvent,0.5001,0.5938,0.0027,,
191,bd035e47e6a340b39f9d2a5bbf957401,298.15,101.3,Liquid,2,C1CCOCC1,Solvent,0.504,0.8440100000000001,0.0001,10.1021/je201140q,CCO,Solvent,0.496,,,,
192,f9dba5443d5d4fb79f7586be445be9d4,298.15,101.3,Liquid,2,C1CCOCC1,Solvent,0.5,,,10.1021/je049852v,CCO,Solvent,0.5,0.8491,0.00794,,
193,2073801435ae4f14bb9f01c267faf10d,298.15,101.0,Liquid,2,CCC(C)=O,Solvent,0.495,0.9066940000000002,0.000164,10.1021/je100472t,CNc1ccccc1,Solvent,0.505,,,,
194,dca9fa26bd944b27af7ff72b2bb0621b,298.15,101.0,Liquid,2,CCC(C)=O,Solvent,0.509,,,10.1021/je200333p,CNc1ccccc1,Solvent,0.491,-0.816,0.009,,
195,6f999ce9ce294cc6b82cc6e62070b995,298.15,101.3,Liquid,2,CCCCCC(C)=O,Solvent,0.4499,0.7778490000000002,9.250000000000004e-05,10.1016/j.jct.2011.05.003,CCCCNCCCC,Solvent,0.5501,,,,
196,0f45e7539f8540a296e65ae7639363a6,298.15,101.0,Liquid,2,CCCCCC(C)=O,Solvent,0.4913,,,10.1016/j.fluid.2013.01.011,CCCCNCCCC,Solvent,0.5087,0.278,0.003,,
197,16227e8d476847f29d569e7558bf1df2,298.15,100.0,Liquid,2,CCCCC(=O)OC,Solvent,0.5121,0.8627500000000002,9.000000000000002e-05,10.1016/j.jct.2015.02.019,CO,Solvent,0.4879,,,,
198,794b9f1110f34b30ae7728b4d7ea2dc8,298.15,100.0,Liquid,2,CCCCC(=O)OC,Solvent,0.5081,,,10.1016/j.jct.2015.02.019,CO,Solvent,0.4919,1.091,0.0115,,
199,3eb26e9ea18b498ca15fcb4e8390b366,298.15,101.0,Liquid,2,CCC(C)=O,Solvent,0.5002,0.8027400000000002,8.450000000000002e-05,10.1021/je5007604,CCCCO,Solvent,0.4998,,,,
200,481279660c5340f6bb46c509b5ad7368,303.0,101.0,Liquid,2,CCC(C)=O,Solvent,0.486,,,10.1016/j.jct.2007.06.009,CCCCO,Solvent,0.514,1.467,0.0625,,
201,97d2b18f5d9d4ae5b317128c489ceef7,298.15,101.0,Liquid,2,CCCCO,Solvent,0.4998,0.8374600000000002,0.000101,10.1007/s10765-008-0390-4,c1ccccc1,Solvent,0.5002,,,,
202,2871fe48848342adbb027c9b2f7f8f22,298.15,101.0,Liquid,2,CCCCO,Solvent,0.4998,,,10.1016/j.fluid.2009.06.015,c1ccccc1,Solvent,0.5002,1.0283,0.01105,,
203,18f631ba4b60436c89415c04838ed650,298.15,101.3,Liquid,2,CCCCCC(C)=O,Solvent,0.5032,0.7684760000000002,9.800000000000002e-05,10.1016/j.jct.2011.05.003,CCN(CC)CC,Solvent,0.4968,,,,
204,40dd138a63e54c8da4c41a2a159869cd,298.15,100.0,Liquid,2,CCCCCC(C)=O,Solvent,0.492,,,10.1016/j.fluid.2013.07.037,CCN(CC)CC,Solvent,0.508,0.419,0.0045,,
205,0fcfaed3ba1846e9859616214ca147eb,298.15,101.0,Liquid,2,CC(C)=O,Solvent,0.4114,0.9457730000000002,0.0001285,10.1021/je900874z,Nc1ccccc1,Solvent,0.5886,,,,
206,63848674169d45cda453068284705dfc,298.15,101.0,Liquid,2,CC(C)=O,Solvent,0.4107,,,10.1021/je200333p,Nc1ccccc1,Solvent,0.5893,-1.165,0.0125,,
207,6fe80a389db8493d97bc6369b4867b08,298.15,101.0,Liquid,2,CCCCO,Solvent,0.5,0.954786,0.000122,10.1021/je100100n,CCOC(=O)CC(=O)OCC,Solvent,0.5,,,,
208,317d50cb01ef488bb3d34e307e5f09c5,298.15,101.3,Liquid,2,CCCCO,Solvent,0.5,,,10.1016/j.fluid.2009.11.030,CCOC(=O)CC(=O)OCC,Solvent,0.5,2.325,0.0095,,
209,a119a7199003456fa3d4d24ca4ffecf0,298.15,101.0,Liquid,2,CCOC(=O)CC(=O)OCC,Solvent,0.5004,0.9962350000000002,9.150000000000002e-05,10.1021/je100100n,CO,Solvent,0.4996,,,,
210,4fc84f3bd10947aeb9dd8928cb281f2c,298.2,101.3,Liquid,2,CCOC(=O)CC(=O)OCC,Solvent,0.4993,,,10.1021/je9003806,CO,Solvent,0.5007,1.426,0.0155,,
211,212d2b3a31cf458a8cdd0fd988a4488f,298.15,101.0,Liquid,2,CC(C)O,Solvent,0.5001,0.9563730000000004,0.0001215,10.1021/je100100n,CCOC(=O)CC(=O)OCC,Solvent,0.4999,,,,
212,eae7c6b6920f43098588c958b6f96924,298.2,101.3,Liquid,2,CC(C)O,Solvent,0.4997,,,10.1021/je9003806,CCOC(=O)CC(=O)OCC,Solvent,0.5003,2.369,0.0255,,
213,1d1243afd0db4cdabd61c1517cb39625,293.15,100.8,Liquid,2,CCO,Solvent,0.5001,0.9600100000000004,0.000105,10.1021/je201009c,OCc1ccccc1,Solvent,0.4999,,,,
214,9a0c05432ac34f679a7f8610e04b73d2,298.15,101.0,Liquid,2,CCO,Solvent,0.5145,,,10.1021/je100095p,OCc1ccccc1,Solvent,0.4855,0.2232,0.0025,,
215,7b7449e712a049c8839f703b070fd2f0,298.15,101.0,Liquid,2,CC(C)CO,Solvent,0.4999,0.9511160000000002,0.000125,10.1021/je100100n,CCOC(=O)CC(=O)OCC,Solvent,0.5001,,,,
216,5442e897a3f0476b8def37de7ac22867,298.15,101.3,Liquid,2,CC(C)CO,Solvent,0.5019,,,10.1016/j.fluid.2009.11.030,CCOC(=O)CC(=O)OCC,Solvent,0.4981,2.542,0.0105,,
217,79a3c7e2d64f49bb89ea62bed2cbf236,298.15,101.0,Liquid,2,CCO,Solvent,0.5001,0.9755770000000002,0.000107,10.1021/je100100n,CCOC(=O)CC(=O)OCC,Solvent,0.4999,,,,
218,86186b91508a455aa5fab343dd4d3414,298.2,101.3,Liquid,2,CCO,Solvent,0.5015,,,10.1021/je9003806,CCOC(=O)CC(=O)OCC,Solvent,0.4985,1.848,0.02,,
219,d11bb1f309ee453199cafd62fdd286cc,298.15,101.0,Liquid,2,CCCO,Solvent,0.5001,0.9651480000000002,0.0001145,10.1021/je100100n,CCOC(=O)CC(=O)OCC,Solvent,0.4999,,,,
220,deb5b845e9cb48ebbd5a07f00a336434,298.2,101.3,Liquid,2,CCCO,Solvent,0.501,,,10.1021/je9003806,CCOC(=O)CC(=O)OCC,Solvent,0.499,2.175,0.023,,
221,872589d14b7640b29616d7c5ef7e77b5,298.15,101.0,Liquid,2,CCCCCO,Solvent,0.5001,0.9465680000000002,0.000128,10.1021/je100100n,CCOC(=O)CC(=O)OCC,Solvent,0.4999,,,,
222,d3edfb35096d44adb3f94d74f444f450,298.15,101.3,Liquid,2,CCCCCO,Solvent,0.5003,,,10.1016/j.fluid.2009.11.030,CCOC(=O)CC(=O)OCC,Solvent,0.4997,2.467,0.01,,
223,0e0ec2ed1e484b6fadd1d4edc78a1410,298.15,101.0,Liquid,2,CCC(C)=O,Solvent,0.5106,0.7527560000000002,0.0001045,10.1016/j.tca.2010.09.004,CCN(CC)CC,Solvent,0.4894,,,,
224,f2be98bcfa024d3eb7738031bd3c0e34,298.15,100.0,Liquid,2,CCC(C)=O,Solvent,0.4967,,,10.1016/j.fluid.2013.07.037,CCN(CC)CC,Solvent,0.5033,0.746,0.008,,
225,e04ecbc198704c798f250d3044991f86,298.15,101.0,Liquid,2,CCC(C)=O,Solvent,0.5018,0.7693960000000002,9.950000000000003e-05,10.1016/j.tca.2010.09.004,CCCCNCCCC,Solvent,0.4982,,,,
226,8d96cbc2eb684e7eabfe049e55075d9c,298.15,101.0,Liquid,2,CCC(C)=O,Solvent,0.5044,,,10.1016/j.fluid.2013.01.011,CCCCNCCCC,Solvent,0.4956,0.619,0.0065,,
227,3b39dca90eaf40e8a3a6ccc7f9a7f619,298.15,101.0,Liquid,2,CC(C)CC(C)(C)C,Solvent,0.5009,0.7005900000000002,0.000105,10.1021/je2011314,CC(C)OC(C)C,Solvent,0.4991,,,,
228,889be14d35a6434d9f4e06acbfe30422,303.15,101.0,Liquid,2,CC(C)CC(C)(C)C,Solvent,0.5125,,,10.1021/je9001416,CC(C)OC(C)C,Solvent,0.4875,0.197047,0.002233,,
229,60fb9a223d0a403f9a5076acfcb7de50,298.15,101.0,Liquid,2,CCC(C)=O,Solvent,0.5006,0.7590400000000002,0.000125,10.1016/j.tca.2010.09.004,CCCNCCC,Solvent,0.4994,,,,
230,123dcc9e7c8348b692963f0d1a9c5557,298.15,101.0,Liquid,2,CCC(C)=O,Solvent,0.505,,,10.1016/j.fluid.2013.01.011,CCCNCCC,Solvent,0.495,0.397,0.0045,,
231,5b7c894f99044f0e8a1ea50458c66880,298.15,101.0,Liquid,2,CCCCCCC,Solvent,0.5001,0.7268920000000002,0.000108,10.1016/j.tca.2009.07.002,CCCCO,Solvent,0.4999,,,,
232,c65a991464d94392b381d93acb3cbad9,298.15,101.3,Liquid,2,CCCCCCC,Solvent,0.5001,,,10.1016/j.jct.2009.07.014,CCCCO,Solvent,0.4999,0.5751,0.00625,,
233,ab58315c5dc94b308aafbff82c5e33ff,308.15,101.0,Liquid,2,CCc1ccccc1,Solvent,0.5078,0.8534000000000002,0.0001,10.1007/s10765-009-0667-2,Cc1ccccc1,Solvent,0.4922,,,,
234,a21a25dba7d242dda65a2ff5ae03a1f1,298.15,101.3,Liquid,2,CCc1ccccc1,Solvent,0.5,,,10.1021/je020186c,Cc1ccccc1,Solvent,0.5,-0.0092,0.00045,,
235,40b5dc3619e94236a8fe474d8262e489,308.15,101.0,Liquid,2,Cc1ccccc1,Solvent,0.4967,0.8566000000000003,0.0001,10.1007/s10765-009-0667-2,c1ccccc1,Solvent,0.5033,,,,
236,1d0c3556db154adbbb31248adf1a3872,303.15,101.0,Liquid,2,Cc1ccccc1,Solvent,0.4944,,,10.1016/j.tca.2013.01.028,c1ccccc1,Solvent,0.5056,0.0713,0.00085,,
237,ade4787b080b4614b2a533b1a1ae2573,298.15,101.0,Liquid,2,CCCCCCC,Solvent,0.44943,0.7645540000000002,0.0001175,10.1021/je400184t,Cc1ccccc1,Solvent,0.55057,,,,
238,d6df8b1195624250b7f3441894309520,298.15,101.0,Liquid,2,CCCCCCC,Solvent,0.4494,,,10.1016/j.jct.2008.12.004,Cc1ccccc1,Solvent,0.5506,0.5596,0.00365,,
239,cfad73cda3b44ca4b64ad5fcf4b8064d,298.15,100.0,Liquid,2,CC(C)CC(C)(C)C,Solvent,0.5411,0.7495700000000002,0.000505,10.1021/acs.jced.5b00813,COC(C)=O,Solvent,0.4589,,,,
240,5e0baf3b8e0e40c8afd1fa4b449e922a,298.15,100.0,Liquid,2,CC(C)CC(C)(C)C,Solvent,0.5406,,,10.1021/acs.jced.5b00813,COC(C)=O,Solvent,0.4594,1.759,0.019,,
241,a238b6e5220a44d18290b03f5848e259,298.15,101.32,Liquid,2,CCCCCCC,Solvent,0.5089,0.7568000000000001,0.000165,10.1021/je100832h,CCOC(C)=O,Solvent,0.4911,,,,
242,820f767556bd41419650a940c8bd0b49,291.15,101.0,Liquid,2,CCCCCCC,Solvent,0.5113,,,10.1021/je100832h,CCOC(C)=O,Solvent,0.4887,1.585,0.017,,
243,30e9f7dd5f014a29ac063eab7591e115,298.15,101.3,Liquid,2,CCCCOCCCC,Solvent,0.4994,0.8030000000000002,0.00015,10.1016/j.fluid.2007.08.020,Cc1ccccc1,Solvent,0.5006,,,,
244,92a252af1d4049b18bf35763627d065b,298.15,101.0,Liquid,2,CCCCOCCCC,Solvent,0.5002,,,10.1016/j.fluid.2011.11.005,Cc1ccccc1,Solvent,0.4998,0.0783,0.001,,
245,196a32a2aefa4722b19e459507e65a23,298.15,100.0,Liquid,2,CCCCCl,Solvent,0.4948,0.9575000000000002,0.0001,10.1021/je7003758,CN1CCCC1=O,Solvent,0.5052,,,,
246,86b5d24b35d64e388eeb8beeef40d49e,298.15,101.0,Liquid,2,CCCCCl,Solvent,0.49,,,10.1016/j.jct.2008.01.024,CN1CCCC1=O,Solvent,0.51,0.152,0.002,,
247,c9d2ac9d622a441a8e7444911ebec891,298.15,101.0,Liquid,2,CCCCCCC,Solvent,0.913667,0.6892400000000002,0.000805,10.1016/j.jct.2009.06.001,c1ccccc1,Solvent,0.086333,,,,
248,53542c67ce514113993b1721b59d9582,303.15,101.0,Liquid,2,CCCCCCC,Solvent,0.5,,,10.1016/j.tca.2013.01.028,c1ccccc1,Solvent,0.5,0.9235,0.0051,,
249,1b2bc373445040a0a3c378c9a9c248ba,298.15,101.0,Liquid,2,C1CCCCC1,Solvent,0.5482,0.8193000000000001,0.0001,10.1021/je8007217,CCCOC(C)=O,Solvent,0.4518,,,,
250,369d2f49e6b943ccbea7d93ce83806c9,298.15,101.0,Liquid,2,C1CCCCC1,Solvent,0.4916,,,10.1021/je060184i,CCCOC(C)=O,Solvent,0.5084,1.11,0.0066,,
251,b7a97c6fc65240e598bd5f0913dea745,298.15,101.32,Liquid,2,CCCCCC,Solvent,0.5065,0.7495000000000002,0.000545,10.1021/je100832h,CCOC(C)=O,Solvent,0.4935,,,,
252,7226b61d16934897a79444ca563bdd63,298.15,101.0,Liquid,2,CCCCCC,Solvent,0.505,,,10.1021/je100832h,CCOC(C)=O,Solvent,0.495,1.364,0.0145,,
253,5fe9e8ec902e4e7caeb6ed8b7b26c649,298.15,100.0,Liquid,2,CCCCC(=O)OC,Solvent,0.3493,0.9198400000000002,0.000115,10.1016/j.jct.2015.02.019,COC=O,Solvent,0.6507,,,,
254,93b1e4de806043a184391d4da2d63a7e,298.15,100.0,Liquid,2,CCCCC(=O)OC,Solvent,0.3486,,,10.1016/j.jct.2015.02.019,COC=O,Solvent,0.6514,0.422,0.0045,,
255,dc597d31a179465ca185d65855592bf9,298.15,101.0,Liquid,2,CC(C)O,Solvent,0.4981,0.8388000000000001,0.0002,10.1021/je700700f,O,Solvent,0.5019,,,,
256,50e05351680a4bebbd8d482c3b6b3168,313.15,101.0,Liquid,2,CC(C)O,Solvent,0.5048,,,10.1016/j.jct.2007.12.002,O,Solvent,0.4952,0.1916,0.00405,,
257,172ec63b0ee14bb3bcf302c8673f1dc6,298.15,101.0,Liquid,2,CCCO,Solvent,0.4955,0.8503000000000002,0.0002,10.1021/je700700f,O,Solvent,0.5045,,,,
258,678eee9c606c4a10b0cce018adc8c2af,298.15,101.0,Liquid,2,NCCO,Solvent,0.55864,0.9936870000000002,0.0001015,10.1021/je400184t,c1ccncc1,Solvent,0.44136,,,,
259,0203bf6729bf4b5482efc603eb1a890e,298.15,101.0,Liquid,2,NCCO,Solvent,0.55936,,,10.1021/je400184t,c1ccncc1,Solvent,0.44064,0.824,0.0035,,
260,37e4741d1d824ed9b5a292d9f9eb9aa7,298.15,101.0,Liquid,2,Cn1ccnc1,Solvent,0.4982,1.0416,0.00015,10.1016/j.jct.2012.06.015,O,Solvent,0.5018,,,,
261,30238371e52c4cc5bcc3646d4db2b79a,298.15,101.0,Liquid,2,CCCCC(=O)OCC,Solvent,0.4921,0.8787300000000002,0.00012,10.1016/j.jct.2012.03.011,CCOC(C)=O,Solvent,0.5079,,,,
262,90562c7ee1504ee9b2a1c384ee38cd40,298.15,101.0,Liquid,2,CCCCC(=O)OCC,Solvent,0.5198,,,10.1016/j.jct.2012.03.011,CCOC(C)=O,Solvent,0.4802,0.154,0.002,,
263,521985eb0ead45a18241f17724319af6,298.15,101.0,Liquid,2,Cc1ccccc1N,Solvent,0.4863,0.9765780000000002,0.000119,10.1016/j.jct.2010.12.028,Cc1ccncc1,Solvent,0.5137,,,,
264,1d96fe518dd74a228177fc936421a05b,308.15,101.0,Liquid,2,Cc1ccccc1N,Solvent,0.4783,,,10.1016/j.jct.2010.12.028,Cc1ccncc1,Solvent,0.5217,-1.4295,0.0291,,
265,3e051c399d4d4bb0846909802ee9fb7c,298.15,101.0,Liquid,2,CCCCCC,Solvent,0.1588,0.8226300000000002,0.000335,10.1016/j.jct.2005.10.011,Cc1ccccc1,Solvent,0.8412,,,,
266,0aa6731f09074ab3b7e422108ca72589,298.15,101.0,Liquid,2,CCCCCC,Solvent,0.1586,,,10.1016/j.jct.2006.08.011,Cc1ccccc1,Solvent,0.8414,0.3163,0.0043,,
267,cdc750b42c8c45ef8478285fe428ee2c,298.15,101.0,Liquid,2,CN(CCO)CCO,Solvent,0.47353,1.0044450000000005,0.0001015,10.1021/je400184t,c1ccncc1,Solvent,0.52647,,,,
268,31fa9a93c2bd4fa99baf43db54feace5,298.15,101.0,Liquid,2,CN(CCO)CCO,Solvent,0.47376,,,10.1021/je400184t,c1ccncc1,Solvent,0.52624,-0.093,0.001,,
269,4af19a76d4f0431fa2e0c82ee732f308,308.15,101.0,Liquid,2,COc1ccccc1,Solvent,0.4911,1.0069400000000004,0.000165,10.1021/je050085p,OCc1ccccc1,Solvent,0.5089,,,,
270,e74e4db0f8a14805a52c4f43de7f81b6,308.15,101.0,Liquid,2,COc1ccccc1,Solvent,0.4866,,,10.1021/je050085p,OCc1ccccc1,Solvent,0.5134,0.9688,0.0104,,
271,597c3c3848714b89bb3205c205cc9fa1,298.15,100.0,Liquid,2,CNc1ccccc1,Solvent,0.49,0.9235800000000004,0.000164,10.1021/je400134d,Cc1ccccc1,Solvent,0.51,,,,
272,38b2a5182f9d40e68fe641c4470d9aa4,298.15,101.0,Liquid,2,CNc1ccccc1,Solvent,0.4973,,,10.1016/j.jct.2012.07.006,Cc1ccccc1,Solvent,0.5027,0.497,0.0055,,
273,9a9a7301e41940f7a77a1f626cfce19f,298.15,101.325,Liquid,2,CCO,Solvent,0.5,0.8382990000000001,0.0001295,10.1016/j.fluid.2005.10.022,c1ccccc1,Solvent,0.5,,,,
